Name,City,Country Code,Days,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
bistro bohem washington,Washington,US,6,17,00,22,00
bistro du midi boston,Boston,US,0,11,30,23,00
bistro du midi boston,Boston,US,1,11,30,23,00
bistro du midi boston,Boston,US,2,11,30,23,00
bistro du midi boston,Boston,US,3,11,30,23,00
bistro du midi boston,Boston,US,4,11,30,23,00
bistro du midi boston,Boston,US,5,11,00,23,00
bistro du midi boston,Boston,US,6,11,00,23,00
bistro la bon charlotte,Charlotte,US,0,17,00,22,00
bistro la bon charlotte,Charlotte,US,1,17,00,22,00
bistro la bon charlotte,Charlotte,US,2,11,30,22,00
bistro la bon charlotte,Charlotte,US,3,11,30,22,00
bistro la bon charlotte,Charlotte,US,4,11,30,23,00
bistro la bon charlotte,Charlotte,US,5,10,00,14,30
bistro la bon charlotte,Charlotte,US,5,17,00,23,00
bistro la bon charlotte,Charlotte,US,6,10,00,14,30
bistro menil houston,Houston,US,2,10,00,22,00
bistro menil houston,Houston,US,3,10,00,22,00
bistro menil houston,Houston,US,4,10,00,22,00
bistro menil houston,Houston,US,5,10,00,22,00
bistro menil houston,Houston,US,6,10,00,21,00
bistro sf grill san francisco,San Francisco,US,0,17,00,22,00
bistro sf grill san francisco,San Francisco,US,1,17,00,22,00
bistro sf grill san francisco,San Francisco,US,2,17,00,22,00
bistro sf grill san francisco,San Francisco,US,3,17,00,22,00
bistro sf grill san francisco,San Francisco,US,4,17,00,22,00
bistro sf grill san francisco,San Francisco,US,5,12,00,22,00
bistro sf grill san francisco,San Francisco,US,6,12,00,22,00
bistro tupaz san jose,San Jose,US,1,09,00,21,00
bistro tupaz san jose,San Jose,US,2,09,00,21,00
bistro tupaz san jose,San Jose,US,3,09,00,21,00
bistro tupaz san jose,San Jose,US,4,09,00,21,00
bistro tupaz san jose,San Jose,US,5,11,30,21,00
bistro turkuaz seattle,Seattle,US,1,17,00,21,00
bistro turkuaz seattle,Seattle,US,2,17,00,21,00
bistro turkuaz seattle,Seattle,US,3,17,00,21,00
bistro turkuaz seattle,Seattle,US,4,17,00,22,00
bistro turkuaz seattle,Seattle,US,5,17,00,22,00
bistrot du coin washington,Washington,US,0,11,30,00,00
bistrot du coin washington,Washington,US,1,11,30,00,00
bistrot du coin washington,Washington,US,2,11,30,00,00
bistrot du coin washington,Washington,US,3,11,30,01,00
bistrot du coin washington,Washington,US,4,11,30,01,00
bistrot du coin washington,Washington,US,5,10,00,01,00
bistrot du coin washington,Washington,US,6,10,00,00,00
bite breakfast and lunch las vegas,Las Vegas,US,0,08,00,15,00
bite breakfast and lunch las vegas,Las Vegas,US,1,08,00,15,00
bite breakfast and lunch las vegas,Las Vegas,US,2,08,00,15,00
bite breakfast and lunch las vegas,Las Vegas,US,3,08,00,15,00
bite breakfast and lunch las vegas,Las Vegas,US,4,08,00,15,00
bite breakfast and lunch las vegas,Las Vegas,US,5,08,00,15,00
bite breakfast and lunch las vegas,Las Vegas,US,6,08,00,15,00
bite caf  chicago,Chicago,US,0,09,00,00,00
bite caf  chicago,Chicago,US,1,09,00,00,00
bite caf  chicago,Chicago,US,2,09,00,00,00
bite caf  chicago,Chicago,US,3,09,00,00,00
bite caf  chicago,Chicago,US,4,09,00,01,00
bite caf  chicago,Chicago,US,5,08,00,01,00
bite caf  chicago,Chicago,US,6,08,00,00,00
bite san francisco,San Francisco,US,0,11,30,02,00
bite san francisco,San Francisco,US,1,11,30,02,00
bite san francisco,San Francisco,US,2,11,30,02,00
bite san francisco,San Francisco,US,3,11,30,02,00
bite san francisco,San Francisco,US,4,11,30,02,00
bite san francisco,San Francisco,US,5,11,30,02,00
bite san francisco,San Francisco,US,6,11,30,02,00
biwon korean bbq and sushi restaurant las vegas,Las Vegas,US,0,11,00,03,00
biwon korean bbq and sushi restaurant las vegas,Las Vegas,US,1,11,00,03,00
biwon korean bbq and sushi restaurant las vegas,Las Vegas,US,2,11,00,03,00
biwon korean bbq and sushi restaurant las vegas,Las Vegas,US,3,11,00,03,00
biwon korean bbq and sushi restaurant las vegas,Las Vegas,US,4,11,00,03,00
biwon korean bbq and sushi restaurant las vegas,Las Vegas,US,5,11,00,03,00
biwon korean bbq and sushi restaurant las vegas,Las Vegas,US,6,11,00,03,00
bjs restaurant and brewhouse san jose,San Jose,US,0,11,00,00,00
bjs restaurant and brewhouse san jose,San Jose,US,1,11,00,00,00
bjs restaurant and brewhouse san jose,San Jose,US,2,11,00,00,00
bjs restaurant and brewhouse san jose,San Jose,US,3,11,00,00,00
bjs restaurant and brewhouse san jose,San Jose,US,4,11,00,01,00
bjs restaurant and brewhouse san jose,San Jose,US,5,10,00,01,00
bjs restaurant and brewhouse san jose,San Jose,US,6,10,00,00,00
bkk cookshop washington,Washington,US,0,12,00,22,00
bkk cookshop washington,Washington,US,1,12,00,22,00
bkk cookshop washington,Washington,US,2,12,00,22,00
bkk cookshop washington,Washington,US,3,12,00,22,00
bkk cookshop washington,Washington,US,4,12,00,22,00
bkk cookshop washington,Washington,US,5,12,00,22,00
bkk cookshop washington,Washington,US,6,12,00,22,00
bkw by brooklyn winery brooklyn,Brooklyn,US,0,16,00,00,00
bkw by brooklyn winery brooklyn,Brooklyn,US,1,16,00,00,00
bkw by brooklyn winery brooklyn,Brooklyn,US,2,16,00,00,00
bkw by brooklyn winery brooklyn,Brooklyn,US,3,16,00,00,00
bkw by brooklyn winery brooklyn,Brooklyn,US,4,16,00,02,00
bkw by brooklyn winery brooklyn,Brooklyn,US,5,11,00,02,00
bkw by brooklyn winery brooklyn,Brooklyn,US,6,11,00,00,00
black bamboo seattle,Seattle,US,0,11,00,21,00
black bamboo seattle,Seattle,US,1,11,00,21,00
black bamboo seattle,Seattle,US,2,11,00,21,00
black bamboo seattle,Seattle,US,3,11,00,21,00
black bamboo seattle,Seattle,US,4,11,00,21,00
black bamboo seattle,Seattle,US,5,11,00,21,00
black bamboo seattle,Seattle,US,6,12,00,21,00
black bear diner las vegas,Las Vegas,US,0,06,00,22,00
black bear diner las vegas,Las Vegas,US,1,06,00,22,00
black bear diner las vegas,Las Vegas,US,2,06,00,22,00
black bear diner las vegas,Las Vegas,US,3,06,00,22,00
black bear diner las vegas,Las Vegas,US,4,06,00,22,00
black bear diner las vegas,Las Vegas,US,5,06,00,22,00
black bear diner las vegas,Las Vegas,US,6,06,00,22,00
black bottle seattle,Seattle,US,0,16,00,00,00
black bottle seattle,Seattle,US,1,16,00,00,00
black bottle seattle,Seattle,US,2,16,00,00,00
black bottle seattle,Seattle,US,3,16,00,00,00
black bottle seattle,Seattle,US,4,16,00,02,00
black bottle seattle,Seattle,US,5,16,00,02,00
black bottle seattle,Seattle,US,6,16,00,00,00
black market bar and grill birmingham,Birmingham,US,0,15,00,02,00
black market bar and grill birmingham,Birmingham,US,1,11,00,02,00
black market bar and grill birmingham,Birmingham,US,2,11,00,02,00
black market bar and grill birmingham,Birmingham,US,3,11,00,02,00
black market bar and grill birmingham,Birmingham,US,4,11,00,02,00
black market bar and grill birmingham,Birmingham,US,5,11,00,02,00
black market bar and grill birmingham,Birmingham,US,6,11,00,02,00
black market bar grill birmingham,Birmingham,US,0,15,00,02,00
black market bar grill birmingham,Birmingham,US,1,11,00,02,00
black market bar grill birmingham,Birmingham,US,2,11,00,02,00
black market bar grill birmingham,Birmingham,US,3,11,00,02,00
black market bar grill birmingham,Birmingham,US,4,11,00,02,00
black market bar grill birmingham,Birmingham,US,5,11,00,02,00
black market bar grill birmingham,Birmingham,US,6,11,00,02,00
black pearl asian cuisine birmingham,Birmingham,US,0,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,0,16,00,21,30
black pearl asian cuisine birmingham,Birmingham,US,1,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,1,16,00,21,30
black pearl asian cuisine birmingham,Birmingham,US,2,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,2,16,00,21,30
black pearl asian cuisine birmingham,Birmingham,US,3,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,3,16,00,21,30
black pearl asian cuisine birmingham,Birmingham,US,4,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,4,16,00,22,30
black pearl asian cuisine birmingham,Birmingham,US,5,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,5,16,00,22,30
black pearl asian cuisine birmingham,Birmingham,US,6,11,00,21,30
black pearl asian cuisine birmingham,Birmingham,US,0,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,0,16,00,21,00
black pearl asian cuisine birmingham,Birmingham,US,1,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,1,16,00,21,00
black pearl asian cuisine birmingham,Birmingham,US,2,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,2,16,00,21,00
black pearl asian cuisine birmingham,Birmingham,US,3,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,3,16,00,21,00
black pearl asian cuisine birmingham,Birmingham,US,4,11,00,14,30
black pearl asian cuisine birmingham,Birmingham,US,4,16,00,00,00
black pearl asian cuisine birmingham,Birmingham,US,5,11,00,00,00
black seed cafe and grill boston,Boston,US,0,07,00,00,00
black seed cafe and grill boston,Boston,US,1,07,00,00,00
black seed cafe and grill boston,Boston,US,2,07,00,00,00
black seed cafe and grill boston,Boston,US,3,07,00,00,00
black seed cafe and grill boston,Boston,US,4,07,00,02,00
black seed cafe and grill boston,Boston,US,5,07,00,02,00
black seed cafe and grill boston,Boston,US,6,07,00,00,00
black walnut caf  houston,Houston,US,0,07,00,22,00
black walnut caf  houston,Houston,US,1,07,00,22,00
black walnut caf  houston,Houston,US,2,07,00,22,00
black walnut caf  houston,Houston,US,3,07,00,22,00
black walnut caf  houston,Houston,US,4,07,00,00,00
black walnut caf  houston,Houston,US,5,07,00,00,00
black walnut caf  houston,Houston,US,6,07,00,22,00
black walnut caf  houston,Houston,US,0,06,30,22,00
black walnut caf  houston,Houston,US,1,06,30,22,00
black walnut caf  houston,Houston,US,2,06,30,22,00
black walnut caf  houston,Houston,US,3,06,30,22,00
black walnut caf  houston,Houston,US,4,06,30,23,00
black walnut caf  houston,Houston,US,5,07,00,23,00
black walnut caf  houston,Houston,US,6,07,00,22,00
blackboard bistro seattle,Seattle,US,2,17,00,21,00
blackboard bistro seattle,Seattle,US,3,17,00,21,00
blackboard bistro seattle,Seattle,US,4,17,00,22,00
blackboard bistro seattle,Seattle,US,5,17,00,22,00
blackboard bistro seattle,Seattle,US,6,17,00,21,00
blackmoor bar and kitchen boston,Boston,US,0,11,30,01,00
blackmoor bar and kitchen boston,Boston,US,1,11,30,01,00
blackmoor bar and kitchen boston,Boston,US,2,11,30,01,00
blackmoor bar and kitchen boston,Boston,US,3,11,30,01,00
blackmoor bar and kitchen boston,Boston,US,4,11,30,01,00
blackmoor bar and kitchen boston,Boston,US,5,10,00,01,00
blackmoor bar and kitchen boston,Boston,US,6,10,00,01,00
blacksalt washington,Washington,US,0,11,30,21,30
blacksalt washington,Washington,US,1,11,30,21,30
blacksalt washington,Washington,US,2,11,30,21,30
blacksalt washington,Washington,US,3,11,30,21,30
blacksalt washington,Washington,US,4,11,30,23,00
blacksalt washington,Washington,US,5,11,30,23,00
blacksalt washington,Washington,US,6,11,00,21,00
blacksmith houston,Houston,US,0,07,00,17,00
blacksmith houston,Houston,US,1,07,00,17,00
blacksmith houston,Houston,US,2,07,00,17,00
blacksmith houston,Houston,US,3,07,00,17,00
blacksmith houston,Houston,US,4,07,00,17,00
blacksmith houston,Houston,US,5,07,00,17,00
blacksmith houston,Houston,US,6,07,00,17,00
blackwells neighborhood pub birmingham,Birmingham,US,0,11,00,00,00
blackwells neighborhood pub birmingham,Birmingham,US,1,11,00,00,00
blackwells neighborhood pub birmingham,Birmingham,US,2,11,00,00,00
blackwells neighborhood pub birmingham,Birmingham,US,3,11,00,14,00
blackwells neighborhood pub birmingham,Birmingham,US,4,11,00,02,00
blackwells neighborhood pub birmingham,Birmingham,US,5,11,00,02,00
blackwells neighborhood pub birmingham,Birmingham,US,6,11,00,21,00
blackwood bbq chicago,Chicago,US,0,07,30,20,00
blackwood bbq chicago,Chicago,US,1,07,30,20,00
blackwood bbq chicago,Chicago,US,2,07,30,20,00
blackwood bbq chicago,Chicago,US,3,07,30,20,00
blackwood bbq chicago,Chicago,US,4,07,30,20,00
blakes bbq and burgers houston,Houston,US,0,11,00,21,00
blakes bbq and burgers houston,Houston,US,1,11,00,21,00
blakes bbq and burgers houston,Houston,US,2,11,00,21,00
blakes bbq and burgers houston,Houston,US,3,11,00,21,00
blakes bbq and burgers houston,Houston,US,4,11,00,21,00
blakes bbq and burgers houston,Houston,US,5,11,00,21,00
blanco tacos tequila phoenix,Phoenix,US,0,11,00,21,00
blanco tacos tequila phoenix,Phoenix,US,1,11,00,21,00
blanco tacos tequila phoenix,Phoenix,US,2,11,00,21,00
blanco tacos tequila phoenix,Phoenix,US,3,11,00,21,00
blanco tacos tequila phoenix,Phoenix,US,4,11,00,22,00
blanco tacos tequila phoenix,Phoenix,US,5,11,00,22,00
blanco tacos tequila phoenix,Phoenix,US,6,11,00,21,00
blaze fast fired pizza boston,Boston,US,0,11,00,22,00
blaze fast fired pizza boston,Boston,US,1,11,00,22,00
blaze fast fired pizza boston,Boston,US,2,11,00,22,00
blaze fast fired pizza boston,Boston,US,3,11,00,22,00
blaze fast fired pizza boston,Boston,US,4,11,00,00,00
blaze fast fired pizza boston,Boston,US,5,11,00,00,00
blaze fast fired pizza boston,Boston,US,6,11,00,22,00
blaze fast fired pizza charlotte,Charlotte,US,0,11,00,22,00
blaze fast fired pizza charlotte,Charlotte,US,1,11,00,22,00
blaze fast fired pizza charlotte,Charlotte,US,2,11,00,22,00
blaze fast fired pizza charlotte,Charlotte,US,3,11,00,22,00
blaze fast fired pizza charlotte,Charlotte,US,4,11,00,23,00
blaze fast fired pizza charlotte,Charlotte,US,5,11,00,23,00
blaze fast fired pizza charlotte,Charlotte,US,6,11,00,22,00
blend on the water long island city,Long Island City,US,0,11,00,15,30
blend on the water long island city,Long Island City,US,0,17,00,23,00
blend on the water long island city,Long Island City,US,1,11,00,15,30
blend on the water long island city,Long Island City,US,1,17,00,23,00
blend on the water long island city,Long Island City,US,2,11,00,15,30
blend on the water long island city,Long Island City,US,2,17,00,23,00
blend on the water long island city,Long Island City,US,3,11,00,15,30
blend on the water long island city,Long Island City,US,3,17,00,23,00
blend on the water long island city,Long Island City,US,4,11,00,15,30
blend on the water long island city,Long Island City,US,4,17,00,23,00
blend on the water long island city,Long Island City,US,5,11,00,15,30
blend on the water long island city,Long Island City,US,5,17,00,23,00
blend on the water long island city,Long Island City,US,6,11,00,15,30
blend on the water long island city,Long Island City,US,6,17,00,23,00
blimpie detroit,Detroit,US,0,10,00,21,00
blimpie detroit,Detroit,US,1,10,00,21,00
blimpie detroit,Detroit,US,2,10,00,21,00
blimpie detroit,Detroit,US,3,10,00,21,00
blimpie detroit,Detroit,US,4,10,00,20,00
blimpie detroit,Detroit,US,5,10,00,16,00
bliss rebar phoenix,Phoenix,US,0,11,00,00,00
bliss rebar phoenix,Phoenix,US,1,11,00,00,00
bliss rebar phoenix,Phoenix,US,2,11,00,00,00
bliss rebar phoenix,Phoenix,US,3,11,00,00,00
bliss rebar phoenix,Phoenix,US,4,11,00,02,00
bliss rebar phoenix,Phoenix,US,5,10,00,02,00
bliss rebar phoenix,Phoenix,US,6,10,00,02,00
blossom las vegas,Las Vegas,US,0,06,00,22,30
blossom las vegas,Las Vegas,US,1,06,00,22,30
blossom las vegas,Las Vegas,US,2,06,00,22,30
blossom las vegas,Las Vegas,US,3,06,00,22,30
blossom las vegas,Las Vegas,US,4,06,00,22,30
blossom las vegas,Las Vegas,US,5,06,00,22,30
blossom las vegas,Las Vegas,US,6,06,00,22,30
blr by shojo boston,Boston,US,1,17,00,22,30
blr by shojo boston,Boston,US,2,17,00,22,30
blr by shojo boston,Boston,US,3,17,00,22,30
blr by shojo boston,Boston,US,4,17,00,22,30
blr by shojo boston,Boston,US,5,17,00,22,30
blr by shojo boston,Boston,US,6,17,00,22,00
blue    restaurant and bar washington,Washington,US,0,17,00,22,00
blue    restaurant and bar washington,Washington,US,1,11,30,14,30
blue    restaurant and bar washington,Washington,US,1,17,00,22,00
blue    restaurant and bar washington,Washington,US,2,11,30,14,30
blue    restaurant and bar washington,Washington,US,2,17,00,22,00
blue    restaurant and bar washington,Washington,US,3,11,30,14,30
blue    restaurant and bar washington,Washington,US,3,17,00,22,00
blue    restaurant and bar washington,Washington,US,4,11,30,14,30
blue    restaurant and bar washington,Washington,US,4,17,00,22,00
blue    restaurant and bar washington,Washington,US,5,11,30,14,30
blue    restaurant and bar washington,Washington,US,5,17,00,22,00
blue    restaurant and bar washington,Washington,US,6,11,00,14,30
blue    restaurant and bar washington,Washington,US,6,17,00,21,00
blue door farm stand chicago,Chicago,US,0,10,00,20,00
blue door farm stand chicago,Chicago,US,1,10,00,20,00
blue door farm stand chicago,Chicago,US,2,10,00,20,00
blue door farm stand chicago,Chicago,US,3,10,00,20,00
blue door farm stand chicago,Chicago,US,4,10,00,20,00
blue door farm stand chicago,Chicago,US,5,10,00,20,00
blue door farm stand chicago,Chicago,US,6,10,00,20,00
blue dragon boston,Boston,US,0,11,30,01,00
blue dragon boston,Boston,US,1,11,30,01,00
blue dragon boston,Boston,US,2,11,30,01,00
blue dragon boston,Boston,US,3,11,30,01,00
blue dragon boston,Boston,US,4,11,00,01,00
blue dragon boston,Boston,US,5,15,00,01,00
blue hound kitchen and cocktails phoenix,Phoenix,US,0,11,00,01,00
blue hound kitchen and cocktails phoenix,Phoenix,US,1,11,00,01,00
blue hound kitchen and cocktails phoenix,Phoenix,US,2,11,00,01,00
blue hound kitchen and cocktails phoenix,Phoenix,US,3,11,00,01,00
blue hound kitchen and cocktails phoenix,Phoenix,US,4,11,00,00,00
blue hound kitchen and cocktails phoenix,Phoenix,US,5,11,00,00,00
blue hound kitchen and cocktails phoenix,Phoenix,US,6,11,00,01,00
blue island oyster bar denver,Denver,US,0,11,00,22,00
blue island oyster bar denver,Denver,US,1,11,00,22,00
blue island oyster bar denver,Denver,US,2,11,00,22,00
blue island oyster bar denver,Denver,US,3,11,00,22,00
blue island oyster bar denver,Denver,US,4,11,00,22,00
blue island oyster bar denver,Denver,US,5,10,00,22,00
blue island oyster bar denver,Denver,US,6,10,00,21,00
blue mango san jose,San Jose,US,0,11,00,21,30
blue mango san jose,San Jose,US,1,11,00,21,30
blue mango san jose,San Jose,US,2,11,00,21,30
blue mango san jose,San Jose,US,3,11,00,21,30
blue mango san jose,San Jose,US,4,11,00,21,30
blue mango san jose,San Jose,US,5,11,00,21,30
blue mango san jose,San Jose,US,6,11,00,21,30
blue pacific at hoover foodmart birmingham,Birmingham,US,0,11,00,14,30
blue pacific at hoover foodmart birmingham,Birmingham,US,0,17,30,20,30
blue pacific at hoover foodmart birmingham,Birmingham,US,1,11,00,14,30
blue pacific at hoover foodmart birmingham,Birmingham,US,1,17,30,20,30
blue pacific at hoover foodmart birmingham,Birmingham,US,2,11,00,14,30
blue pacific at hoover foodmart birmingham,Birmingham,US,2,17,30,20,30
blue pacific at hoover foodmart birmingham,Birmingham,US,3,11,00,14,30
blue pacific at hoover foodmart birmingham,Birmingham,US,3,17,30,20,30
blue pacific at hoover foodmart birmingham,Birmingham,US,4,11,00,14,30
blue pacific at hoover foodmart birmingham,Birmingham,US,4,17,30,20,30
